file_id,source,primary_profile_viz,umap_1,umap_2
January\一月_正月(basic).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.8838005,-6.015262
January\一月_正月(with_Brother_Thomas).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.982741,-5.3406315
January\一月_正月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.14594,-5.8755093
January\一月_正月(with_Guo_Xi).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.119607,-5.81518
January\一月_正月(with_John_Ruskin).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.944082,-5.843452
January\一月_正月(with_Mama_Zola).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.427394,-5.5132766
January\一月_正月(with_Okakura_Kakuzō).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,8.566165,3.5083477
January\一月_正月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,17.382856,3.2292438
January\一月_正月(with_Su_Shi).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,8.849936,1.7499981
July\七月(basic).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.265047,-5.7754846
July\七月(with_Brother_Thomas).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.525397,-5.501118
July\七月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.079863,-5.4777045
July\七月(with_Guo_Xi).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.256572,-5.6235123
July\七月(with_John_Ruskin).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,19.58351,1.6833302
July\七月(with_Mama_Zola).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.409941,-5.689685
July\七月(with_Okakura_Kakuzō).txt,meta-llama_Llama-3.1-8B-Instruct,Historically Focused,-4.69571,5.56012
July\七月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,20.355743,1.3356082
July\七月(with_Su_Shi).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,18.556303,2.6630118
June\六月(basic).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.263607,-5.6295986
June\六月(with_Brother_Thomas).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.968994,-5.8280025
June\六月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-3.1-8B-Instruct,Historically Focused,-4.0969815,6.3441963
June\六月(with_Guo_Xi).txt,meta-llama_Llama-3.1-8B-Instruct,Historically Focused,-5.8304825,3.9133422
June\六月(with_John_Ruskin).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.145713,-4.6525407
June\六月(with_Mama_Zola).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.908989,-6.0102754
June\六月(with_Okakura_Kakuzō).txt,meta-llama_Llama-3.1-8B-Instruct,Theory & Comparison Focused,0.20027721,-1.6233703
June\六月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.399459,-5.6711106
June\六月(with_Su_Shi).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.116573,-5.2996626
March\三月(basic).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,18.03697,2.9417555
March\三月(with_Brother_Thomas).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.014902,-6.027754
March\三月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.304518,-5.883916
March\三月(with_Guo_Xi).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.237595,-5.776468
March\三月(with_John_Ruskin).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-7.721386,2.8759942
March\三月(with_Mama_Zola).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.717774,-5.988745
March\三月(with_Okakura_Kakuzō).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,18.947433,2.411682
March\三月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.178595,-4.8326197
March\三月(with_Su_Shi).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,9.580213,6.1409154
May\五月_龙舟竞渡(basic).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.905556,-4.700605
May\五月_龙舟竞渡(with_Brother_Thomas).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.342221,-5.8660164
May\五月_龙舟竞渡(with_Dr_Aris_Thorne).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,22.601566,-2.2300959
May\五月_龙舟竞渡(with_Guo_Xi).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.4717655,-4.266613
May\五月_龙舟竞渡(with_John_Ruskin).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.13059,-5.2299128
May\五月_龙舟竞渡(with_Mama_Zola).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.445071,-5.3004417
May\五月_龙舟竞渡(with_Okakura_Kakuzō).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.309479,-5.542481
May\五月_龙舟竞渡(with_Professor_Elena_Petrova).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.277217,-5.5251393
May\五月_龙舟竞渡(with_Su_Shi).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,22.220793,-0.7266239
November\十一月(basic).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,7.7470384,2.5369914
November\十一月(with_Brother_Thomas).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,8.446033,11.0545635
November\十一月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,9.097656,4.9699917
November\十一月(with_Guo_Xi).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.164614,-5.8679304
November\十一月(with_John_Ruskin).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.25836,-5.708949
November\十一月(with_Mama_Zola).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.792789,-4.7885237
November\十一月(with_Okakura_Kakuzō).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.154255,-5.6454268
November\十一月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.310285,-5.321523
November\十一月(with_Su_Shi).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.456964,-6.011028
october\十月_开冬农闲(basic).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,18.440403,2.7329528
october\十月_开冬农闲(with_Brother_Thomas).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.068416,-5.0252266
october\十月_开冬农闲(with_Dr_Aris_Thorne).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.676552,-4.6784706
october\十月_开冬农闲(with_Guo_Xi).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,17.387226,3.2252884
october\十月_开冬农闲(with_John_Ruskin).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.60526,-4.6588073
october\十月_开冬农闲(with_Mama_Zola).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.153017,-4.5687294
october\十月_开冬农闲(with_Okakura_Kakuzō).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.320091,-4.832663
october\十月_开冬农闲(with_Professor_Elena_Petrova).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,18.256811,2.7840881
october\十月_开冬农闲(with_Su_Shi).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.39708,-4.5578136
September\九月(basic).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.383131,-4.3311124
September\九月(with_Brother_Thomas).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-12.029887,-5.2110186
September\九月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-3.1-8B-Instruct,Theory & Comparison Focused,1.7095058,-1.6554438
September\九月(with_Guo_Xi).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-13.0589285,-5.9833775
September\九月(with_John_Ruskin).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,22.18957,-0.5803268
September\九月(with_Mama_Zola).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,20.112844,1.4043442
September\九月(with_Okakura_Kakuzō).txt,meta-llama_Llama-3.1-8B-Instruct,General Descriptive Profile,-7.7822046,2.8432763
September\九月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,8.045377,1.5902127
September\九月(with_Su_Shi).txt,meta-llama_Llama-3.1-8B-Instruct,Comprehensive Analyst,21.921898,-0.1667228
April\四月(basic).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,21.92994,-0.16945481
April\四月(with_Brother_Thomas).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,10.278741,4.0967927
April\四月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,21.836395,-1.515084
April\四月(with_Guo_Xi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.036147,6.1865497
April\四月(with_John_Ruskin).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.731001,5.939516
April\四月(with_Mama_Zola).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.796114,10.113984
April\四月(with_Okakura_Kakuzō).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.849133,5.8067594
April\四月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.367738,1.2691115
April\四月(with_Su_Shi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.474183,11.242228
August\八月(basic).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,18.05483,2.9187608
August\八月(with_Brother_Thomas).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.720601,4.7311463
August\八月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,18.529272,2.6877658
August\八月(with_Guo_Xi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.463558,6.193375
August\八月(with_John_Ruskin).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.458147,10.62831
August\八月(with_Mama_Zola).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,21.7934,-1.5476984
August\八月(with_Okakura_Kakuzō).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.51008,10.546096
August\八月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.555477,8.325575
August\八月(with_Su_Shi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.498513,10.171757
December\十二月(basic).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.593146,3.4052598
December\十二月(with_Brother_Thomas).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,General Descriptive Profile,-12.683948,-4.4339366
December\十二月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,General Descriptive Profile,-13.315929,-5.7993155
December\十二月(with_Guo_Xi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,18.282112,2.7789
December\十二月(with_John_Ruskin).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.7332,11.872452
December\十二月(with_Mama_Zola).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,18.574362,2.6709225
December\十二月(with_Okakura_Kakuzō).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,20.018019,1.4383239
December\十二月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.200726,2.5140076
December\十二月(with_Su_Shi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,10.077863,5.2258835
February\二月(basic).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,General Descriptive Profile,-13.614588,-5.625519
February\二月(with_Brother_Thomas).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,10.224072,4.8746977
February\二月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Historically Focused,-4.889619,5.3728857
February\二月(with_Guo_Xi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,18.994276,2.358585
February\二月(with_John_Ruskin).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.741268,11.905038
February\二月(with_Mama_Zola).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,21.753124,-1.4893777
February\二月(with_Okakura_Kakuzō).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.533691,3.7485433
February\二月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,7.5610957,3.6074588
February\二月(with_Su_Shi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.226214,4.503295
January\一月(basic).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Theory & Comparison Focused,1.6737868,-1.6189218
January\一月(with_Brother_Thomas).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,22.409729,-1.32734
January\一月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.822621,10.162616
January\一月(with_Guo_Xi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,22.528938,-1.6993406
January\一月(with_John_Ruskin).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Historically Focused,-4.749539,5.503835
January\一月(with_Mama_Zola).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.237916,5.0717974
January\一月(with_Okakura_Kakuzō).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,10.1548605,4.3030496
January\一月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.441227,2.716567
January\一月(with_Su_Shi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,22.22082,-0.63615227
July\七月(basic).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,22.699938,-2.011265
July\七月(with_Brother_Thomas).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.311348,3.9673977
July\七月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.264402,9.928632
July\七月(with_Guo_Xi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.451101,8.420053
July\七月(with_John_Ruskin).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,General Descriptive Profile,-13.443808,-4.899217
July\七月(with_Mama_Zola).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,10.192832,3.9208949
July\七月(with_Okakura_Kakuzō).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,18.162434,2.8482738
July\七月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,19.907166,1.4941368
July\七月(with_Su_Shi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.831363,11.856951
June\六月(basic).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.473695,10.384737
June\六月(with_Brother_Thomas).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.829908,10.09058
June\六月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.662351,3.618878
June\六月(with_Guo_Xi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,21.847897,-0.06646507
June\六月(with_John_Ruskin).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.809613,10.198578
June\六月(with_Mama_Zola).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,7.3606153,3.9455664
June\六月(with_Okakura_Kakuzō).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,General Descriptive Profile,-12.344158,-5.935779
June\六月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Historically Focused,-5.85957,3.9209335
June\六月(with_Su_Shi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,7.8312526,5.172896
March\三月(basic).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.472553,10.998745
March\三月(with_Brother_Thomas).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,19.592262,1.6681299
March\三月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.547463,10.152387
March\三月(with_Guo_Xi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,18.518887,2.6491644
March\三月(with_John_Ruskin).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.0838375,6.8691173
March\三月(with_Mama_Zola).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.638686,9.977114
March\三月(with_Okakura_Kakuzō).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.834589,6.2492747
March\三月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.829613,10.097106
March\三月(with_Su_Shi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,20.816082,1.1509074
May\五月(basic).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.123744,6.844117
May\五月(with_Brother_Thomas).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,22.590252,-1.9874089
May\五月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Technique & Style Focused,-5.130097,5.330744
May\五月(with_Guo_Xi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,18.147152,2.8564832
May\五月(with_John_Ruskin).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.67488,10.277605
May\五月(with_Mama_Zola).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,10.175715,5.0332294
May\五月(with_Okakura_Kakuzō).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.247487,4.221761
May\五月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,General Descriptive Profile,-12.283918,-4.6771827
May\五月(with_Su_Shi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.159345,1.3528686
November\十一月(basic).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.722671,11.972607
November\十一月(with_Brother_Thomas).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,General Descriptive Profile,-8.383699,2.4982016
November\十一月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,General Descriptive Profile,-12.884617,-6.1046104
November\十一月(with_Guo_Xi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Historically Focused,-5.0818553,5.328878
November\十一月(with_John_Ruskin).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.149906,4.1466126
November\十一月(with_Mama_Zola).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.283605,9.95527
November\十一月(with_Okakura_Kakuzō).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,20.550148,1.2535261
November\十一月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.608589,12.147023
November\十一月(with_Su_Shi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,17.34721,3.2639532
october\十月(basic).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.522296,8.364134
october\十月(with_Brother_Thomas).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.939614,6.842868
october\十月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,10.063775,3.8611066
october\十月(with_Guo_Xi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,22.381067,-1.2697994
october\十月(with_John_Ruskin).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.199664,5.0347567
october\十月(with_Mama_Zola).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.6232815,9.8290825
october\十月(with_Okakura_Kakuzō).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.115592,6.8292665
october\十月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,General Descriptive Profile,-11.952984,-5.334623
october\十月(with_Su_Shi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.469209,11.041112
September\九月(basic).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.468504,3.7906137
September\九月(with_Brother_Thomas).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.910739,4.804043
September\九月(with_Dr_Aris_Thorne).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,19.761452,1.5569557
September\九月(with_Guo_Xi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.028499,6.4046326
September\九月(with_John_Ruskin).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,9.3522415,2.5683644
September\九月(with_Mama_Zola).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,7.35289,3.8552158
September\九月(with_Okakura_Kakuzō).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,21.798542,-1.503578
September\九月(with_Professor_Elena_Petrova).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Comprehensive Analyst,8.895422,1.9975784
September\九月(with_Su_Shi).txt,meta-llama_Llama-4-Scout-17B-16E-Instruct,Technique & Style Focused,-5.170102,5.303611
